invoice_id,customer_id,invoice_date,due_date,amount_usd,payment_terms_days,status
HIST-001548,CUS-0072,2025-12-22,2026-02-05,135285.07,45,paid
HIST-001549,CUS-0027,2026-01-08,2026-03-09,102276.91,60,paid
HIST-001550,CUS-0019,2026-04-02,2026-05-17,22909.8,45,paid
HIST-001551,CUS-0006,2025-06-16,2025-07-16,18802.06,30,paid
HIST-001552,CUS-0102,2026-01-13,2026-02-12,32543.09,30,paid
HIST-001553,CUS-0159,2025-03-31,2025-05-15,50616.51,45,paid
HIST-001554,CUS-0135,2025-04-29,2025-05-29,18290.52,30,paid
HIST-001555,CUS-0145,2026-05-23,2026-06-22,45832.71,30,paid
HIST-001556,CUS-0005,2025-12-12,2026-01-26,29871.03,45,paid
HIST-001557,CUS-0028,2025-08-18,2025-09-17,16236.44,30,paid
HIST-001558,CUS-0097,2025-04-28,2025-06-27,21214.92,60,paid
HIST-001559,CUS-0111,2026-05-25,2026-06-24,99555.17,30,paid
HIST-001560,CUS-0144,2025-08-01,2025-09-30,33592.25,60,paid
HIST-001561,CUS-0051,2025-11-22,2026-01-21,89090.86,60,paid
HIST-001562,CUS-0159,2026-01-10,2026-02-09,106154.43,30,paid
HIST-001563,CUS-0021,2026-05-08,2026-06-07,81490.8,30,paid
HIST-001564,CUS-0143,2025-12-12,2026-01-11,28043.12,30,paid
HIST-001565,CUS-0033,2025-08-31,2025-10-30,14861.89,60,paid
HIST-001566,CUS-0022,2026-01-28,2026-02-27,37096.95,30,paid
HIST-001567,CUS-0005,2026-05-07,2026-06-21,66758.8,45,paid
HIST-001568,CUS-0075,2025-04-10,2025-06-09,106443.75,60,paid
HIST-001569,CUS-0031,2025-09-17,2025-11-01,37911.66,45,paid
HIST-001570,CUS-0160,2026-04-26,2026-06-25,98336.99,60,paid
HIST-001571,CUS-0027,2025-10-17,2025-12-01,99803.66,45,paid
HIST-001572,CUS-0122,2025-12-29,2026-01-28,71228.44,30,paid
HIST-001573,CUS-0125,2025-12-23,2026-02-06,118113.57,45,paid
HIST-001574,CUS-0057,2025-05-23,2025-06-22,199986.24,30,paid
HIST-001575,CUS-0033,2025-10-15,2025-11-14,53360.85,30,paid
HIST-001576,CUS-0121,2025-12-22,2026-01-06,62059.16,15,paid
HIST-001577,CUS-0004,2025-07-04,2025-08-03,31780.49,30,paid
HIST-001578,CUS-0006,2025-10-06,2025-10-21,31531.02,15,paid
HIST-001579,CUS-0144,2025-03-21,2025-05-05,88623.12,45,paid
HIST-001580,CUS-0042,2025-08-15,2025-09-29,32421.28,45,paid
HIST-001581,CUS-0159,2026-02-20,2026-03-22,47699.39,30,paid
HIST-001582,CUS-0044,2026-03-25,2026-05-09,55703.22,45,paid
HIST-001583,CUS-0089,2026-06-01,2026-07-31,23658.46,60,paid
HIST-001584,CUS-0134,2025-10-11,2025-12-10,45983.43,60,paid
HIST-001585,CUS-0157,2026-04-22,2026-06-06,67184.49,45,paid
HIST-001586,CUS-0097,2025-11-03,2025-12-03,26409.89,30,paid
HIST-001587,CUS-0104,2026-05-28,2026-07-12,69086.98,45,paid
HIST-001588,CUS-0148,2025-03-19,2025-04-18,52520.18,30,paid
HIST-001589,CUS-0102,2025-08-26,2025-10-10,71532.68,45,paid
HIST-001590,CUS-0115,2026-04-14,2026-05-14,73211.77,30,paid
HIST-001591,CUS-0103,2025-08-13,2025-09-12,18575.71,30,paid
HIST-001592,CUS-0099,2025-11-11,2025-12-26,11745.11,45,paid
HIST-001593,CUS-0023,2026-05-17,2026-06-16,56041.44,30,paid
HIST-001594,CUS-0056,2025-05-19,2025-06-18,46400.33,30,paid
HIST-001595,CUS-0038,2026-02-08,2026-03-10,69003.03,30,paid
HIST-001596,CUS-0086,2026-02-10,2026-03-27,41073.84,45,paid
HIST-001597,CUS-0118,2026-03-20,2026-05-04,81227.73,45,paid
HIST-001598,CUS-0032,2026-02-28,2026-04-14,34783.18,45,paid
HIST-001599,CUS-0033,2026-02-18,2026-03-05,55558.69,15,paid
HIST-001600,CUS-0101,2025-11-22,2025-12-22,41454.96,30,paid
HIST-001601,CUS-0068,2026-02-10,2026-03-12,88794.83,30,paid
HIST-001602,CUS-0017,2025-12-12,2026-01-11,24704.01,30,paid
HIST-001603,CUS-0081,2026-01-17,2026-02-01,68635.28,15,paid
HIST-001604,CUS-0048,2025-09-15,2025-10-15,51788.26,30,paid
HIST-001605,CUS-0077,2025-05-04,2025-06-18,81464.63,45,paid
HIST-001606,CUS-0005,2026-01-21,2026-02-20,18465.57,30,paid
HIST-001607,CUS-0042,2025-09-22,2025-10-22,27927.69,30,paid
HIST-001608,CUS-0005,2026-02-25,2026-03-27,373973.77,30,paid
HIST-001609,CUS-0013,2026-03-11,2026-04-10,28258.05,30,paid
HIST-001610,CUS-0009,2025-12-12,2025-12-27,220735.93,15,paid
HIST-001611,CUS-0077,2026-01-11,2026-03-12,44331.58,60,paid
HIST-001612,CUS-0034,2025-04-17,2025-06-16,19059.16,60,paid
HIST-001613,CUS-0041,2025-11-18,2026-01-02,84089.27,45,paid
HIST-001614,CUS-0007,2026-02-07,2026-03-24,31224.32,45,paid
HIST-001615,CUS-0097,2025-10-10,2025-11-09,33036.14,30,paid
HIST-001616,CUS-0115,2026-05-10,2026-06-24,43350.08,45,paid
HIST-001617,CUS-0085,2026-01-03,2026-02-17,83450.53,45,paid
HIST-001618,CUS-0014,2026-05-21,2026-06-05,39997.89,15,paid
HIST-001619,CUS-0024,2025-07-06,2025-08-05,6730.46,30,paid
HIST-001620,CUS-0074,2025-06-17,2025-07-17,71775.34,30,paid
HIST-001621,CUS-0119,2025-09-30,2025-10-30,32369.52,30,paid
HIST-001622,CUS-0157,2026-01-17,2026-02-16,11448.62,30,paid
HIST-001623,CUS-0015,2025-06-16,2025-07-16,33182.23,30,paid
HIST-001624,CUS-0087,2026-02-25,2026-04-11,89617.42,45,paid
HIST-001625,CUS-0068,2025-05-27,2025-07-11,75052.18,45,paid
HIST-001626,CUS-0020,2026-01-13,2026-02-12,27100.01,30,paid
HIST-001627,CUS-0115,2026-04-24,2026-05-24,26898.61,30,paid
HIST-001628,CUS-0037,2026-01-24,2026-02-23,45618.66,30,paid
HIST-001629,CUS-0107,2025-06-29,2025-08-13,32754.07,45,paid
HIST-001630,CUS-0065,2026-01-20,2026-03-06,64512.98,45,paid
HIST-001631,CUS-0065,2025-07-08,2025-07-23,27963.95,15,paid
HIST-001632,CUS-0145,2025-08-24,2025-10-08,31322.35,45,paid
HIST-001633,CUS-0110,2026-03-23,2026-04-07,57455.28,15,paid
HIST-001634,CUS-0059,2025-04-04,2025-05-04,50931.51,30,paid
HIST-001635,CUS-0085,2025-07-26,2025-08-25,53642.18,30,paid
HIST-001636,CUS-0035,2025-11-08,2025-12-23,107224.48,45,paid
HIST-001637,CUS-0124,2025-10-21,2025-12-05,46393.52,45,paid
HIST-001638,CUS-0077,2025-08-30,2025-09-29,70236.85,30,paid
HIST-001639,CUS-0122,2025-07-30,2025-08-29,82676.42,30,paid
HIST-001640,CUS-0107,2025-09-04,2025-11-03,64649.95,60,paid
HIST-001641,CUS-0098,2026-03-31,2026-05-15,86622.87,45,paid
HIST-001642,CUS-0036,2026-04-18,2026-05-18,25780.63,30,paid
HIST-001643,CUS-0011,2026-03-27,2026-04-26,66362.17,30,paid
HIST-001644,CUS-0103,2025-05-26,2025-06-25,19612.46,30,paid
HIST-001645,CUS-0101,2026-04-17,2026-06-01,18853.37,45,paid
HIST-001646,CUS-0081,2026-02-07,2026-03-24,75170.9,45,paid
HIST-001647,CUS-0015,2025-03-27,2025-05-26,50337.99,60,paid
HIST-001648,CUS-0149,2025-10-29,2025-11-28,106093.36,30,paid
HIST-001649,CUS-0140,2026-03-12,2026-05-11,11094.35,60,paid
HIST-001650,CUS-0136,2026-04-10,2026-05-10,44774.85,30,paid
HIST-001651,CUS-0057,2025-09-14,2025-10-29,77264.02,45,paid
HIST-001652,CUS-0111,2026-04-08,2026-05-08,72410.95,30,paid
HIST-001653,CUS-0120,2025-12-16,2026-01-15,80960.63,30,paid
HIST-001654,CUS-0074,2025-12-17,2026-02-15,21165.42,60,paid
HIST-001655,CUS-0066,2026-02-08,2026-02-23,65538.25,15,paid
HIST-001656,CUS-0077,2025-10-17,2025-12-01,132343.72,45,paid
HIST-001657,CUS-0066,2025-12-14,2025-12-29,40853.42,15,paid
HIST-001658,CUS-0012,2026-01-21,2026-03-22,34603.11,60,paid
HIST-001659,CUS-0126,2025-12-08,2025-12-23,223160.89,15,paid
HIST-001660,CUS-0055,2026-05-16,2026-06-30,57610.96,45,paid
HIST-001661,CUS-0007,2025-05-20,2025-06-19,20692.45,30,paid
HIST-001662,CUS-0033,2025-10-17,2025-11-16,33029.52,30,paid
HIST-001663,CUS-0066,2026-04-08,2026-05-08,54596.44,30,paid
HIST-001664,CUS-0040,2026-05-15,2026-07-14,19748.16,60,paid
HIST-001665,CUS-0051,2026-03-01,2026-03-31,19269.06,30,paid
HIST-001666,CUS-0069,2025-11-22,2026-01-06,56343.43,45,paid
HIST-001667,CUS-0124,2026-04-23,2026-05-23,11732.72,30,paid
HIST-001668,CUS-0036,2025-03-18,2025-05-02,107229.76,45,paid
HIST-001669,CUS-0029,2025-10-22,2025-11-21,111766.52,30,paid
HIST-001670,CUS-0006,2025-10-31,2025-12-15,47177.41,45,paid
HIST-001671,CUS-0124,2025-11-04,2025-12-04,22982.15,30,paid
HIST-001672,CUS-0095,2025-12-07,2026-01-06,48219.36,30,paid
HIST-001673,CUS-0043,2026-02-02,2026-04-03,113692.32,60,paid
HIST-001674,CUS-0110,2026-03-08,2026-04-07,51629.2,30,paid
HIST-001675,CUS-0109,2025-07-20,2025-09-03,168301.03,45,paid
HIST-001676,CUS-0016,2026-03-14,2026-04-13,13074.48,30,paid
HIST-001677,CUS-0026,2026-03-30,2026-05-14,40070.65,45,paid
HIST-001678,CUS-0074,2026-04-15,2026-05-15,79969.4,30,paid
HIST-001679,CUS-0074,2026-01-04,2026-02-03,24971.87,30,paid
HIST-001680,CUS-0099,2025-04-11,2025-05-11,72633.19,30,paid
HIST-001681,CUS-0101,2025-06-02,2025-07-17,186289.57,45,paid
HIST-001682,CUS-0061,2026-01-26,2026-03-12,63846.31,45,paid
HIST-001683,CUS-0143,2025-05-06,2025-06-05,80722.47,30,paid
HIST-001684,CUS-0045,2025-08-21,2025-10-05,20771.9,45,paid
HIST-001685,CUS-0076,2025-12-01,2026-01-15,12860.29,45,paid
HIST-001686,CUS-0069,2026-02-02,2026-04-03,18911.73,60,paid
HIST-001687,CUS-0038,2025-05-01,2025-05-31,12253.52,30,paid
HIST-001688,CUS-0108,2025-05-19,2025-06-18,18955.16,30,paid
HIST-001689,CUS-0059,2025-06-06,2025-07-06,34919.33,30,paid
HIST-001690,CUS-0013,2025-09-03,2025-10-03,21969.39,30,paid
HIST-001691,CUS-0134,2026-01-03,2026-02-17,64754.65,45,paid
HIST-001692,CUS-0044,2025-09-30,2025-10-30,16134.21,30,paid
HIST-001693,CUS-0027,2026-05-20,2026-07-04,66516.95,45,paid
HIST-001694,CUS-0124,2026-05-12,2026-06-11,21682.78,30,paid
HIST-001695,CUS-0071,2026-01-19,2026-02-18,67748.64,30,paid
HIST-001696,CUS-0094,2026-04-18,2026-06-02,15411.65,45,paid
HIST-001697,CUS-0089,2025-12-17,2026-01-16,81857.74,30,paid
HIST-001698,CUS-0029,2026-03-08,2026-04-07,19464.76,30,paid
HIST-001699,CUS-0107,2025-07-28,2025-08-27,27019.46,30,paid
HIST-001700,CUS-0073,2025-04-10,2025-06-09,19329.9,60,paid
HIST-001701,CUS-0120,2026-03-02,2026-04-01,55890.83,30,paid
HIST-001702,CUS-0090,2026-05-10,2026-06-09,27847.46,30,paid
HIST-001703,CUS-0105,2025-12-05,2026-02-03,34867.92,60,paid
HIST-001704,CUS-0007,2026-02-04,2026-02-19,63839.39,15,paid
HIST-001705,CUS-0158,2026-04-20,2026-06-04,36354.0,45,paid
HIST-001706,CUS-0100,2025-05-07,2025-06-06,90441.3,30,paid
HIST-001707,CUS-0154,2026-03-19,2026-04-18,52845.01,30,paid
HIST-001708,CUS-0049,2025-10-28,2025-11-27,36962.04,30,paid
HIST-001709,CUS-0006,2025-10-12,2025-11-11,248296.76,30,paid
HIST-001710,CUS-0019,2025-12-14,2025-12-29,14028.06,15,paid
HIST-001711,CUS-0110,2025-09-20,2025-10-20,32301.81,30,paid
HIST-001712,CUS-0014,2025-05-13,2025-06-12,12141.15,30,paid
HIST-001713,CUS-0041,2025-04-07,2025-05-07,93266.57,30,paid
HIST-001714,CUS-0008,2025-11-30,2025-12-30,30410.71,30,paid
HIST-001715,CUS-0059,2025-06-12,2025-07-12,80483.89,30,paid
HIST-001716,CUS-0144,2025-04-10,2025-05-25,51782.93,45,paid
HIST-001717,CUS-0096,2025-11-23,2025-12-23,39584.33,30,paid
HIST-001718,CUS-0107,2026-01-14,2026-02-13,28370.17,30,paid
HIST-001719,CUS-0096,2025-12-02,2026-01-01,10127.16,30,paid
HIST-001720,CUS-0065,2026-04-04,2026-05-19,26732.01,45,paid
HIST-001721,CUS-0110,2026-03-17,2026-05-01,25276.8,45,paid
HIST-001722,CUS-0003,2026-02-23,2026-03-25,99925.94,30,paid
HIST-001723,CUS-0095,2026-05-22,2026-06-21,36764.78,30,paid
HIST-001724,CUS-0020,2026-05-27,2026-06-26,8365.0,30,paid
HIST-001725,CUS-0056,2025-05-14,2025-06-13,20782.24,30,paid
HIST-001726,CUS-0007,2025-09-05,2025-10-05,84125.54,30,paid
HIST-001727,CUS-0027,2026-02-20,2026-03-22,31577.47,30,paid
HIST-001728,CUS-0037,2026-04-07,2026-05-07,131446.51,30,paid
HIST-001729,CUS-0091,2025-09-01,2025-09-16,37549.23,15,paid
HIST-001730,CUS-0127,2025-10-09,2025-12-08,60729.99,60,paid
HIST-001731,CUS-0082,2025-12-10,2025-12-25,56372.39,15,paid
HIST-001732,CUS-0102,2026-04-12,2026-05-12,56887.23,30,paid
HIST-001733,CUS-0038,2025-12-28,2026-01-27,15961.05,30,paid
HIST-001734,CUS-0148,2026-04-14,2026-05-14,15103.43,30,paid
HIST-001735,CUS-0028,2025-05-06,2025-06-05,49519.42,30,paid
HIST-001736,CUS-0050,2026-01-09,2026-03-10,9582.93,60,paid
HIST-001737,CUS-0078,2025-06-06,2025-07-06,44376.22,30,paid
HIST-001738,CUS-0010,2025-10-19,2025-12-03,33212.88,45,paid
HIST-001739,CUS-0113,2026-05-08,2026-06-07,26418.29,30,paid
HIST-001740,CUS-0126,2026-05-29,2026-06-28,64831.87,30,paid
HIST-001741,CUS-0102,2025-05-19,2025-06-18,51424.25,30,paid
HIST-001742,CUS-0126,2025-05-25,2025-07-09,27042.32,45,paid
HIST-001743,CUS-0055,2026-03-01,2026-03-31,66341.32,30,paid
HIST-001744,CUS-0145,2025-05-05,2025-06-04,66386.04,30,paid
HIST-001745,CUS-0083,2025-11-11,2025-12-26,76004.12,45,paid
HIST-001746,CUS-0092,2025-06-21,2025-07-21,115996.36,30,paid
HIST-001747,CUS-0083,2026-02-15,2026-04-01,21542.53,45,paid
HIST-001748,CUS-0049,2026-02-09,2026-03-11,51423.42,30,paid
HIST-001749,CUS-0064,2026-03-02,2026-04-16,139153.0,45,paid
HIST-001750,CUS-0069,2026-02-03,2026-03-05,56992.56,30,paid
HIST-001751,CUS-0086,2026-04-12,2026-05-12,71578.34,30,paid
HIST-001752,CUS-0023,2025-05-30,2025-06-14,47053.64,15,paid
HIST-001753,CUS-0008,2026-04-27,2026-06-11,48444.33,45,paid
HIST-001754,CUS-0037,2026-01-23,2026-02-22,70345.23,30,paid
HIST-001755,CUS-0047,2026-03-26,2026-04-25,37731.34,30,paid
HIST-001756,CUS-0065,2025-04-10,2025-04-25,55525.27,15,paid
HIST-001757,CUS-0079,2025-11-03,2026-01-02,93545.0,60,paid
HIST-001758,CUS-0139,2026-03-06,2026-04-05,37326.63,30,paid
HIST-001759,CUS-0022,2025-03-20,2025-04-19,52689.29,30,paid
HIST-001760,CUS-0007,2025-03-31,2025-04-30,65422.39,30,paid
HIST-001761,CUS-0145,2026-02-18,2026-03-20,30050.59,30,paid
HIST-001762,CUS-0075,2025-10-04,2025-11-03,20572.84,30,paid
HIST-001763,CUS-0069,2025-06-11,2025-07-26,41761.38,45,paid
HIST-001764,CUS-0118,2026-02-15,2026-03-02,142285.46,15,paid
HIST-001765,CUS-0068,2025-10-17,2025-11-16,5118.59,30,paid
HIST-001766,CUS-0072,2025-04-30,2025-05-30,17851.48,30,paid
HIST-001767,CUS-0070,2025-06-23,2025-08-07,23754.67,45,paid
HIST-001768,CUS-0074,2026-02-19,2026-03-21,26451.28,30,paid
HIST-001769,CUS-0140,2025-05-01,2025-05-31,13877.76,30,paid
HIST-001770,CUS-0157,2025-05-29,2025-07-13,15266.7,45,paid
HIST-001771,CUS-0034,2025-06-20,2025-08-19,31397.08,60,paid
HIST-001772,CUS-0001,2025-06-29,2025-07-29,94891.42,30,paid
HIST-001773,CUS-0062,2026-02-01,2026-04-02,16012.57,60,paid
HIST-001774,CUS-0074,2026-03-24,2026-05-08,27445.97,45,paid
HIST-001775,CUS-0121,2026-03-27,2026-04-26,32753.9,30,paid
HIST-001776,CUS-0037,2026-02-10,2026-03-12,198110.74,30,paid
HIST-001777,CUS-0028,2025-10-23,2025-12-07,96838.06,45,paid
HIST-001778,CUS-0026,2025-04-25,2025-06-09,48817.87,45,paid
HIST-001779,CUS-0134,2025-12-16,2026-02-14,34228.47,60,paid
HIST-001780,CUS-0020,2026-02-04,2026-03-06,35485.49,30,paid
HIST-001781,CUS-0095,2026-02-15,2026-03-17,19346.09,30,paid
HIST-001782,CUS-0025,2025-08-06,2025-09-05,86908.01,30,paid
HIST-001783,CUS-0124,2025-04-16,2025-05-31,104028.65,45,paid
HIST-001784,CUS-0036,2026-05-24,2026-07-08,19375.54,45,paid
HIST-001785,CUS-0112,2025-03-29,2025-04-28,12454.42,30,paid
HIST-001786,CUS-0085,2026-01-08,2026-02-07,46143.84,30,paid
HIST-001787,CUS-0102,2025-12-13,2026-01-12,65814.46,30,paid
HIST-001788,CUS-0022,2025-05-14,2025-06-28,36893.21,45,paid
HIST-001789,CUS-0010,2026-05-05,2026-06-19,24572.71,45,paid
HIST-001790,CUS-0058,2025-06-02,2025-06-17,8591.27,15,paid
HIST-001791,CUS-0046,2025-10-07,2025-11-06,24033.66,30,paid
HIST-001792,CUS-0096,2026-02-02,2026-03-04,10698.97,30,paid
HIST-001793,CUS-0004,2025-10-30,2025-11-14,14827.7,15,paid
HIST-001794,CUS-0019,2026-01-20,2026-02-19,27491.66,30,paid
HIST-001795,CUS-0132,2026-03-14,2026-04-13,64728.4,30,paid
HIST-001796,CUS-0046,2025-07-21,2025-09-04,43156.36,45,paid
HIST-001797,CUS-0065,2025-07-12,2025-08-11,27469.66,30,paid
HIST-001798,CUS-0068,2025-06-05,2025-07-20,87394.24,45,paid
HIST-001799,CUS-0037,2026-03-07,2026-04-06,44212.22,30,paid
HIST-001800,CUS-0043,2025-10-22,2025-12-21,75784.86,60,paid
HIST-001801,CUS-0066,2025-06-21,2025-08-05,65349.44,45,paid
HIST-001802,CUS-0077,2026-04-02,2026-05-02,63581.06,30,paid
HIST-001803,CUS-0010,2026-03-13,2026-03-28,31095.89,15,paid
HIST-001804,CUS-0037,2025-07-25,2025-09-08,57569.04,45,paid
HIST-001805,CUS-0040,2025-09-24,2025-11-08,113426.57,45,paid
HIST-001806,CUS-0002,2025-09-17,2025-10-17,37357.09,30,paid
HIST-001807,CUS-0086,2025-05-13,2025-06-27,90788.33,45,paid
HIST-001808,CUS-0033,2026-03-23,2026-04-22,12264.37,30,paid
HIST-001809,CUS-0138,2025-08-30,2025-09-29,9401.65,30,paid
HIST-001810,CUS-0151,2025-04-09,2025-05-09,46681.51,30,paid
HIST-001811,CUS-0035,2026-01-27,2026-03-13,18937.38,45,paid
HIST-001812,CUS-0009,2026-03-30,2026-05-14,17921.17,45,paid
HIST-001813,CUS-0041,2025-11-22,2025-12-22,7716.06,30,paid
HIST-001814,CUS-0032,2026-05-16,2026-06-15,13856.29,30,paid
HIST-001815,CUS-0095,2026-05-14,2026-05-29,11754.24,15,paid
HIST-001816,CUS-0149,2025-06-15,2025-07-30,54751.97,45,paid
HIST-001817,CUS-0026,2026-03-13,2026-04-27,40432.52,45,paid
HIST-001818,CUS-0097,2025-07-01,2025-07-31,33931.39,30,paid
HIST-001819,CUS-0120,2025-08-02,2025-09-01,13233.24,30,paid
HIST-001820,CUS-0095,2026-02-05,2026-03-22,30832.3,45,paid
HIST-001821,CUS-0020,2026-05-06,2026-07-05,33522.27,60,paid
HIST-001822,CUS-0070,2025-10-14,2025-11-13,111576.66,30,paid
HIST-001823,CUS-0022,2026-05-31,2026-07-30,99838.35,60,paid
HIST-001824,CUS-0132,2026-01-16,2026-02-15,22987.04,30,paid
HIST-001825,CUS-0068,2025-12-15,2026-02-13,48520.47,60,paid
HIST-001826,CUS-0152,2025-11-09,2025-12-09,16284.21,30,paid
HIST-001827,CUS-0124,2025-08-23,2025-09-22,144658.86,30,paid
HIST-001828,CUS-0029,2025-10-20,2025-11-19,44849.65,30,paid
HIST-001829,CUS-0015,2025-05-17,2025-06-16,34041.08,30,paid
HIST-001830,CUS-0015,2026-05-16,2026-06-15,7592.62,30,paid
HIST-001831,CUS-0049,2026-04-22,2026-05-22,15482.02,30,paid
HIST-001832,CUS-0107,2025-09-15,2025-11-14,127260.86,60,paid
HIST-001833,CUS-0054,2026-03-04,2026-04-18,57113.73,45,paid
HIST-001834,CUS-0007,2026-03-23,2026-04-22,41131.82,30,paid
HIST-001835,CUS-0106,2025-05-08,2025-06-07,49810.86,30,paid
HIST-001836,CUS-0145,2025-05-16,2025-06-15,31179.63,30,paid
HIST-001837,CUS-0086,2025-12-24,2026-01-23,56299.53,30,paid
HIST-001838,CUS-0071,2025-08-14,2025-09-13,50022.66,30,paid
HIST-001839,CUS-0010,2026-02-23,2026-04-09,78561.01,45,paid
HIST-001840,CUS-0066,2026-01-09,2026-02-23,53508.29,45,paid
HIST-001841,CUS-0075,2025-05-03,2025-06-02,20140.41,30,paid
HIST-001842,CUS-0007,2026-01-18,2026-03-04,65748.54,45,paid
HIST-001843,CUS-0061,2026-03-06,2026-04-20,41109.68,45,paid
HIST-001844,CUS-0071,2025-03-17,2025-04-16,33548.13,30,paid
HIST-001845,CUS-0066,2026-02-28,2026-04-14,37544.41,45,paid
HIST-001846,CUS-0042,2025-07-25,2025-08-24,165697.4,30,paid
HIST-001847,CUS-0014,2025-10-28,2025-12-12,48956.28,45,paid
HIST-001848,CUS-0096,2026-06-02,2026-08-01,71021.64,60,paid
HIST-001849,CUS-0006,2026-02-10,2026-03-12,90038.61,30,paid
HIST-001850,CUS-0133,2025-07-11,2025-08-10,9061.36,30,paid
HIST-001851,CUS-0004,2025-10-05,2025-11-04,84689.77,30,paid
HIST-001852,CUS-0065,2025-12-22,2026-02-05,35141.46,45,paid
HIST-001853,CUS-0078,2025-04-25,2025-05-10,33321.21,15,paid
HIST-001854,CUS-0001,2026-02-11,2026-02-26,126549.21,15,paid
HIST-001855,CUS-0090,2025-07-14,2025-09-12,173116.66,60,paid
HIST-001856,CUS-0090,2026-04-18,2026-05-18,14548.21,30,paid
HIST-001857,CUS-0090,2025-03-12,2025-04-11,18989.79,30,paid
HIST-001858,CUS-0042,2025-04-12,2025-05-12,601549.05,30,paid
HIST-001859,CUS-0030,2026-05-03,2026-07-02,27907.78,60,paid
HIST-001860,CUS-0072,2025-12-14,2026-01-13,40151.18,30,paid
HIST-001861,CUS-0036,2025-10-29,2025-12-13,25020.39,45,paid
HIST-001862,CUS-0035,2025-03-24,2025-04-23,25673.02,30,paid
HIST-001863,CUS-0106,2025-05-14,2025-06-28,57050.37,45,paid
HIST-001864,CUS-0102,2025-08-06,2025-09-20,32745.75,45,paid
HIST-001865,CUS-0076,2026-05-12,2026-06-11,28577.74,30,paid
HIST-001866,CUS-0078,2025-09-20,2025-10-05,30898.89,15,paid
HIST-001867,CUS-0036,2025-10-07,2025-11-06,12163.61,30,paid
HIST-001868,CUS-0044,2025-03-30,2025-05-14,32565.98,45,paid
HIST-001869,CUS-0003,2026-04-16,2026-05-16,83815.83,30,paid
HIST-001870,CUS-0146,2026-01-19,2026-02-18,34743.22,30,paid
HIST-001871,CUS-0077,2025-11-09,2025-12-24,23035.52,45,paid
HIST-001872,CUS-0071,2025-08-19,2025-10-03,13563.76,45,paid
HIST-001873,CUS-0118,2025-12-30,2026-02-13,87393.23,45,paid
HIST-001874,CUS-0010,2026-05-20,2026-06-19,8940.17,30,paid
HIST-001875,CUS-0033,2025-06-28,2025-07-28,35556.88,30,paid
HIST-001876,CUS-0072,2026-05-05,2026-06-19,36464.4,45,paid
HIST-001877,CUS-0051,2026-06-03,2026-07-03,27691.18,30,paid
HIST-001878,CUS-0115,2026-02-16,2026-03-18,194117.48,30,paid
HIST-001879,CUS-0137,2025-04-24,2025-05-24,35763.06,30,paid
HIST-001880,CUS-0153,2025-06-25,2025-08-09,153410.31,45,paid
HIST-001881,CUS-0044,2026-04-24,2026-06-08,73450.8,45,paid
HIST-001882,CUS-0008,2025-04-16,2025-06-15,52905.61,60,paid
HIST-001883,CUS-0105,2025-10-18,2025-11-17,24558.88,30,paid
HIST-001884,CUS-0059,2026-02-15,2026-03-17,12910.31,30,paid
HIST-001885,CUS-0079,2026-04-13,2026-05-28,38233.29,45,paid
HIST-001886,CUS-0158,2025-10-08,2025-11-07,16085.19,30,paid
HIST-001887,CUS-0046,2025-08-31,2025-09-30,30487.07,30,paid
HIST-001888,CUS-0009,2025-05-12,2025-06-26,52382.42,45,paid
HIST-001889,CUS-0019,2025-05-07,2025-06-06,34538.59,30,paid
HIST-001890,CUS-0028,2025-09-24,2025-10-24,78629.3,30,paid
HIST-001891,CUS-0068,2026-02-21,2026-03-23,64509.6,30,paid
HIST-001892,CUS-0020,2025-04-30,2025-05-30,99270.59,30,paid
HIST-001893,CUS-0033,2025-08-11,2025-09-25,61047.84,45,paid
HIST-001894,CUS-0074,2025-05-31,2025-07-15,90241.21,45,paid
HIST-001895,CUS-0069,2025-07-31,2025-09-14,128174.0,45,paid
HIST-001896,CUS-0112,2026-04-06,2026-05-06,29127.03,30,paid
HIST-001897,CUS-0111,2025-08-19,2025-09-18,26988.92,30,paid
HIST-001898,CUS-0074,2025-03-30,2025-04-29,37528.68,30,paid
HIST-001899,CUS-0153,2025-04-07,2025-05-07,43633.3,30,paid
HIST-001900,CUS-0005,2025-05-07,2025-06-06,39057.54,30,paid
HIST-001901,CUS-0135,2025-05-22,2025-07-06,19498.86,45,paid
HIST-001902,CUS-0069,2025-06-24,2025-07-24,69194.37,30,paid
HIST-001903,CUS-0095,2025-09-09,2025-10-09,35024.53,30,paid
HIST-001904,CUS-0083,2025-10-23,2025-11-22,20993.82,30,paid
HIST-001905,CUS-0013,2025-07-13,2025-08-12,53338.66,30,paid
HIST-001906,CUS-0010,2025-07-16,2025-08-15,123699.26,30,paid
HIST-001907,CUS-0017,2026-01-29,2026-02-28,103503.3,30,paid
HIST-001908,CUS-0128,2026-05-25,2026-06-24,26882.61,30,paid
HIST-001909,CUS-0149,2025-10-26,2025-11-10,8461.44,15,paid
HIST-001910,CUS-0106,2025-05-18,2025-06-17,83358.49,30,paid
HIST-001911,CUS-0126,2025-09-10,2025-10-10,65055.64,30,paid
HIST-001912,CUS-0157,2026-04-02,2026-04-17,63981.09,15,paid
HIST-001913,CUS-0110,2025-04-12,2025-05-12,33521.67,30,paid
HIST-001914,CUS-0037,2026-02-21,2026-03-23,19947.3,30,paid
