payment_id,invoice_id,payment_date,amount_usd,days_late
PAY-001114,HIST-001114,2025-10-20,202763.91,37
PAY-004390,HIST-004390,2025-10-20,29019.54,33
PAY-003770,HIST-003770,2025-10-20,57216.08,30
PAY-003027,HIST-003027,2025-10-20,18978.2,40
PAY-004276,HIST-004276,2025-10-20,36728.49,11
PAY-003443,HIST-003443,2025-10-21,147560.39,35
PAY-002651,HIST-002651,2025-10-21,7330.48,20
PAY-000838,HIST-000838,2025-10-21,14057.59,-5
PAY-002235,HIST-002235,2025-10-21,31689.68,22
PAY-001171,HIST-001171,2025-10-21,19941.52,18
PAY-001872,HIST-001872,2025-10-21,13563.76,18
PAY-001438,HIST-001438,2025-10-21,20314.38,27
PAY-001485,HIST-001485,2025-10-21,142601.87,1
PAY-000889,HIST-000889,2025-10-21,157638.74,34
PAY-004767,HIST-004767,2025-10-21,79483.24,23
PAY-002820,HIST-002820,2025-10-21,115350.88,24
PAY-002413,HIST-002413,2025-10-21,53178.85,3
PAY-002978,HIST-002978,2025-10-22,72126.88,23
PAY-002914,HIST-002914,2025-10-22,12181.52,-5
PAY-001494,HIST-001494,2025-10-22,31058.35,43
PAY-000340,HIST-000340,2025-10-22,32171.34,9
PAY-000217,HIST-000217,2025-10-22,14989.19,45
PAY-001187,HIST-001187,2025-10-22,30289.55,45
PAY-002070,HIST-002070,2025-10-22,57346.24,4
PAY-001258,HIST-001258,2025-10-22,29289.43,14
PAY-000625,HIST-000625,2025-10-22,15897.1,32
PAY-000330,HIST-000330,2025-10-22,146511.7,0
PAY-002567,HIST-002567,2025-10-23,36155.89,8
PAY-000258,HIST-000258,2025-10-23,64573.35,6
PAY-002175,HIST-002175,2025-10-23,48509.27,16
PAY-003561,HIST-003561,2025-10-23,109446.85,37
PAY-000583,HIST-000583,2025-10-23,93798.75,30
PAY-002841,HIST-002841,2025-10-23,8446.52,18
PAY-000326,HIST-000326,2025-10-23,19657.6,17
PAY-003365,HIST-003365,2025-10-23,81006.0,-3
PAY-003016,HIST-003016,2025-10-23,26330.92,18
PAY-000430,HIST-000430,2025-10-23,34931.45,17
PAY-002959,HIST-002959,2025-10-24,19862.41,20
PAY-000377,HIST-000377,2025-10-24,28055.83,2
PAY-000779,HIST-000779,2025-10-24,44304.78,18
PAY-000854,HIST-000854,2025-10-24,83123.33,22
PAY-001209,HIST-001209,2025-10-24,110495.28,30
PAY-004511,HIST-004511,2025-10-24,21261.9,29
PAY-004747,HIST-004747,2025-10-24,57477.14,41
PAY-004725,HIST-004725,2025-10-24,12696.94,14
PAY-000071,HIST-000071,2025-10-24,21090.83,7
PAY-000299,HIST-000299,2025-10-25,126427.1,32
PAY-004548,HIST-004548,2025-10-25,37240.52,13
PAY-004163,HIST-004163,2025-10-25,25712.88,1
PAY-003707,HIST-003707,2025-10-25,34730.51,34
PAY-003774,HIST-003774,2025-10-25,11968.08,43
PAY-004674,HIST-004674,2025-10-25,35877.35,31
PAY-002164,HIST-002164,2025-10-25,50603.44,31
PAY-002880,HIST-002880,2025-10-25,199362.91,30
PAY-004631,HIST-004631,2025-10-25,43200.02,8
PAY-003839,HIST-003839,2025-10-25,70211.2,14
PAY-003382,HIST-003382,2025-10-25,61133.06,25
PAY-004030,HIST-004030,2025-10-25,37366.58,26
PAY-004484,HIST-004484,2025-10-25,22822.87,8
PAY-000146,HIST-000146,2025-10-25,24365.76,28
PAY-003030,HIST-003030,2025-10-25,39617.49,25
PAY-000567,HIST-000567,2025-10-25,12929.19,23
PAY-002035,HIST-002035,2025-10-26,27374.78,34
PAY-003140,HIST-003140,2025-10-26,107468.85,32
PAY-000522,HIST-000522,2025-10-26,44404.48,19
PAY-002626,HIST-002626,2025-10-26,136477.28,29
PAY-004204,HIST-004204,2025-10-26,25315.91,35
PAY-003695,HIST-003695,2025-10-26,43971.12,23
PAY-002947,HIST-002947,2025-10-26,38567.29,14
PAY-003149,HIST-003149,2025-10-26,11633.1,27
PAY-000860,HIST-000860,2025-10-26,10106.95,24
PAY-004271,HIST-004271,2025-10-26,54430.75,34
PAY-002233,HIST-002233,2025-10-26,40127.66,36
PAY-000349,HIST-000349,2025-10-26,46727.53,9
PAY-004378,HIST-004378,2025-10-26,396945.25,7
PAY-000328,HIST-000328,2025-10-26,35024.68,12
PAY-004231,HIST-004231,2025-10-27,120144.23,38
PAY-002074,HIST-002074,2025-10-27,110683.25,29
PAY-002747,HIST-002747,2025-10-27,11104.15,13
PAY-004206,HIST-004206,2025-10-27,13016.82,25
PAY-001129,HIST-001129,2025-10-27,23474.59,39
PAY-002154,HIST-002154,2025-10-28,43057.63,31
PAY-000513,HIST-000513,2025-10-28,205622.25,47
PAY-000253,HIST-000253,2025-10-28,25303.36,42
PAY-001307,HIST-001307,2025-10-28,32614.74,30
PAY-003983,HIST-003983,2025-10-28,38776.72,18
PAY-003020,HIST-003020,2025-10-28,25099.07,15
PAY-001496,HIST-001496,2025-10-28,25816.52,28
PAY-002685,HIST-002685,2025-10-28,84510.16,4
PAY-001437,HIST-001437,2025-10-28,66950.44,29
PAY-001516,HIST-001516,2025-10-28,48591.24,28
PAY-004541,HIST-004541,2025-10-28,34740.29,26
PAY-003396,HIST-003396,2025-10-28,27002.49,20
PAY-001107,HIST-001107,2025-10-28,64673.49,21
PAY-000233,HIST-000233,2025-10-28,249390.85,23
PAY-003969,HIST-003969,2025-10-29,16755.26,33
PAY-001538,HIST-001538,2025-10-29,42170.13,23
PAY-001560,HIST-001560,2025-10-29,33592.25,29
PAY-002932,HIST-002932,2025-10-29,22882.08,28
PAY-004600,HIST-004600,2025-10-29,47999.85,38
PAY-002059,HIST-002059,2025-10-29,33259.04,21
PAY-000910,HIST-000910,2025-10-29,39749.38,37
PAY-003812,HIST-003812,2025-10-29,9828.82,2
PAY-001272,HIST-001272,2025-10-30,18540.21,40
PAY-000756,HIST-000756,2025-10-30,32722.77,4
PAY-001250,HIST-001250,2025-10-30,36352.47,32
PAY-000267,HIST-000267,2025-10-30,16078.79,1
PAY-003778,HIST-003778,2025-10-30,33228.58,6
PAY-001420,HIST-001420,2025-10-30,42590.66,24
PAY-004370,HIST-004370,2025-10-30,69705.19,22
PAY-004590,HIST-004590,2025-10-30,71708.23,5
PAY-004291,HIST-004291,2025-10-30,32657.0,21
PAY-002942,HIST-002942,2025-10-30,130793.51,33
PAY-003354,HIST-003354,2025-10-30,54044.94,24
PAY-001684,HIST-001684,2025-10-31,20771.9,26
PAY-000869,HIST-000869,2025-10-31,39136.52,30
PAY-002752,HIST-002752,2025-10-31,112645.86,43
PAY-002195,HIST-002195,2025-10-31,115673.43,35
PAY-004134,HIST-004134,2025-10-31,51052.24,26
PAY-003761,HIST-003761,2025-11-01,12502.03,23
PAY-000712,HIST-000712,2025-11-01,138169.74,18
PAY-003630,HIST-003630,2025-11-01,4567.63,16
PAY-003157,HIST-003157,2025-11-01,50412.9,33
PAY-000974,HIST-000974,2025-11-01,29680.64,11
PAY-000454,HIST-000454,2025-11-01,82217.45,25
PAY-000665,HIST-000665,2025-11-02,57865.92,32
PAY-001183,HIST-001183,2025-11-02,28700.19,32
PAY-002329,HIST-002329,2025-11-02,6408.56,32
PAY-004126,HIST-004126,2025-11-02,56308.01,1
PAY-000540,HIST-000540,2025-11-02,30174.41,39
PAY-004371,HIST-004371,2025-11-02,22643.29,26
PAY-004636,HIST-004636,2025-11-02,31494.63,33
PAY-004799,HIST-004799,2025-11-02,69893.28,32
PAY-003766,HIST-003766,2025-11-02,23366.5,32
PAY-003808,HIST-003808,2025-11-02,15933.9,14
PAY-003454,HIST-003454,2025-11-02,246932.66,20
PAY-000432,HIST-000432,2025-11-02,31472.91,22
PAY-003684,HIST-003684,2025-11-03,37463.46,41
PAY-000856,HIST-000856,2025-11-03,21409.03,7
PAY-000045,HIST-000045,2025-11-03,17879.95,21
PAY-004293,HIST-004293,2025-11-03,39539.23,35
PAY-003152,HIST-003152,2025-11-03,37461.4,10
PAY-003949,HIST-003949,2025-11-03,12997.13,28
PAY-002302,HIST-002302,2025-11-03,54498.58,39
PAY-003300,HIST-003300,2025-11-03,13921.62,-5
PAY-001729,HIST-001729,2025-11-03,37549.23,48
PAY-002038,HIST-002038,2025-11-03,69654.7,36
PAY-001580,HIST-001580,2025-11-03,32421.28,35
PAY-001231,HIST-001231,2025-11-04,20744.84,21
PAY-002817,HIST-002817,2025-11-04,62989.68,15
PAY-001903,HIST-001903,2025-11-04,35024.53,26
PAY-002097,HIST-002097,2025-11-04,11919.7,28
PAY-004119,HIST-004119,2025-11-04,29140.73,30
PAY-002647,HIST-002647,2025-11-04,113268.52,36
PAY-003521,HIST-003521,2025-11-04,6394.49,-1
PAY-004112,HIST-004112,2025-11-04,77246.85,30
PAY-000859,HIST-000859,2025-11-04,142014.75,37
PAY-000245,HIST-000245,2025-11-04,34308.51,24
PAY-003269,HIST-003269,2025-11-04,56937.75,28
PAY-003275,HIST-003275,2025-11-05,70719.43,27
PAY-003173,HIST-003173,2025-11-05,28360.14,21
PAY-002545,HIST-002545,2025-11-05,34453.87,40
PAY-002403,HIST-002403,2025-11-05,14281.95,32
PAY-002785,HIST-002785,2025-11-05,25698.9,8
PAY-004783,HIST-004783,2025-11-05,43191.43,23
PAY-004391,HIST-004391,2025-11-05,79598.74,27
PAY-003480,HIST-003480,2025-11-05,35257.48,35
PAY-003888,HIST-003888,2025-11-06,25983.39,17
PAY-001304,HIST-001304,2025-11-06,18904.11,1
PAY-004408,HIST-004408,2025-11-06,15603.23,3
PAY-003958,HIST-003958,2025-11-06,71163.01,29
PAY-003201,HIST-003201,2025-11-06,30629.39,13
PAY-001589,HIST-001589,2025-11-06,71532.68,27
PAY-002361,HIST-002361,2025-11-06,31533.69,35
PAY-002298,HIST-002298,2025-11-06,35443.76,29
PAY-000288,HIST-000288,2025-11-06,37559.64,34
PAY-004737,HIST-004737,2025-11-07,32130.41,24
PAY-001943,HIST-001943,2025-11-07,35490.55,13
PAY-002254,HIST-002254,2025-11-07,72369.32,33
PAY-003744,HIST-003744,2025-11-07,49436.01,18
PAY-001893,HIST-001893,2025-11-07,61047.84,43
PAY-001217,HIST-001217,2025-11-07,38171.62,45
PAY-003896,HIST-003896,2025-11-07,11936.73,29
PAY-001067,HIST-001067,2025-11-07,23783.73,49
PAY-001176,HIST-001176,2025-11-07,67268.73,32
PAY-001486,HIST-001486,2025-11-07,64622.78,33
PAY-000361,HIST-000361,2025-11-07,24848.87,41
PAY-001809,HIST-001809,2025-11-08,9401.65,40
PAY-001578,HIST-001578,2025-11-08,31531.02,18
PAY-001350,HIST-001350,2025-11-08,11493.22,30
PAY-000717,HIST-000717,2025-11-08,19548.04,32
PAY-004297,HIST-004297,2025-11-08,75349.18,15
PAY-004427,HIST-004427,2025-11-08,32313.18,27
PAY-001398,HIST-001398,2025-11-08,20286.29,48
PAY-001604,HIST-001604,2025-11-08,51788.26,24
PAY-002676,HIST-002676,2025-11-08,19950.29,19
PAY-002987,HIST-002987,2025-11-08,19691.58,23
PAY-004396,HIST-004396,2025-11-08,51094.62,25
PAY-003332,HIST-003332,2025-11-08,19205.81,32
PAY-000228,HIST-000228,2025-11-09,43959.73,37
PAY-003109,HIST-003109,2025-11-09,96285.06,21
PAY-003518,HIST-003518,2025-11-09,17175.6,15
PAY-002384,HIST-002384,2025-11-09,61897.16,47
PAY-003009,HIST-003009,2025-11-09,71865.98,26
PAY-002396,HIST-002396,2025-11-09,19388.88,28
PAY-001911,HIST-001911,2025-11-09,65055.64,30
PAY-000251,HIST-000251,2025-11-09,56029.45,6
PAY-003740,HIST-003740,2025-11-09,37532.86,18
PAY-000565,HIST-000565,2025-11-09,21502.41,31
PAY-004417,HIST-004417,2025-11-09,26676.56,35
PAY-002306,HIST-002306,2025-11-09,17725.7,9
PAY-004405,HIST-004405,2025-11-09,57655.87,40
PAY-003256,HIST-003256,2025-11-09,25720.19,35
PAY-000291,HIST-000291,2025-11-09,21290.47,15
PAY-001340,HIST-001340,2025-11-09,26843.72,17
PAY-000881,HIST-000881,2025-11-09,67619.08,14
PAY-004637,HIST-004637,2025-11-10,17417.72,38
PAY-002645,HIST-002645,2025-11-10,32088.62,39
PAY-000001,HIST-000001,2025-11-10,14080.06,30
PAY-000822,HIST-000822,2025-11-10,97439.24,20
PAY-001327,HIST-001327,2025-11-10,24956.92,8
PAY-001416,HIST-001416,2025-11-10,24919.51,19
PAY-003623,HIST-003623,2025-11-11,16536.85,36
PAY-003383,HIST-003383,2025-11-11,38174.35,14
PAY-003930,HIST-003930,2025-11-11,114290.43,42
PAY-001565,HIST-001565,2025-11-11,14861.89,12
PAY-000787,HIST-000787,2025-11-11,15657.85,30
PAY-004565,HIST-004565,2025-11-11,11839.64,26
PAY-000799,HIST-000799,2025-11-12,69465.45,29
PAY-001973,HIST-001973,2025-11-12,160943.91,38
PAY-003819,HIST-003819,2025-11-12,24025.5,31
PAY-000289,HIST-000289,2025-11-12,26104.12,22
PAY-003788,HIST-003788,2025-11-12,18158.47,28
PAY-003945,HIST-003945,2025-11-12,15155.76,31
PAY-002063,HIST-002063,2025-11-12,7133.05,27
PAY-003125,HIST-003125,2025-11-12,63846.38,33
PAY-001806,HIST-001806,2025-11-12,37357.09,26
PAY-002553,HIST-002553,2025-11-13,21210.78,12
PAY-002421,HIST-002421,2025-11-13,95947.08,18
PAY-003536,HIST-003536,2025-11-13,24806.39,47
PAY-000152,HIST-000152,2025-11-13,10647.44,29
PAY-003514,HIST-003514,2025-11-13,60191.19,12
PAY-004120,HIST-004120,2025-11-13,25996.57,9
PAY-004594,HIST-004594,2025-11-13,32514.53,11
PAY-004277,HIST-004277,2025-11-13,59156.0,38
PAY-004186,HIST-004186,2025-11-13,5568.52,20
PAY-001287,HIST-001287,2025-11-13,25721.96,22
PAY-004543,HIST-004543,2025-11-13,36840.8,17
PAY-003436,HIST-003436,2025-11-13,33187.73,14
PAY-002708,HIST-002708,2025-11-13,48143.05,36
PAY-001159,HIST-001159,2025-11-13,24758.78,24
PAY-000210,HIST-000210,2025-11-13,41290.63,23
PAY-002238,HIST-002238,2025-11-13,67655.03,26
PAY-003966,HIST-003966,2025-11-14,35701.78,34
PAY-000784,HIST-000784,2025-11-14,35436.85,20
PAY-001933,HIST-001933,2025-11-14,45218.68,9
PAY-000186,HIST-000186,2025-11-14,45286.89,4
PAY-003206,HIST-003206,2025-11-14,126512.35,20
PAY-003587,HIST-003587,2025-11-14,160037.82,6
PAY-003972,HIST-003972,2025-11-14,22320.93,27
PAY-001207,HIST-001207,2025-11-14,19019.3,25
PAY-002123,HIST-002123,2025-11-14,57689.13,16
PAY-000010,HIST-000010,2025-11-14,86679.07,57
PAY-000295,HIST-000295,2025-11-14,33001.12,-2
PAY-001651,HIST-001651,2025-11-15,77264.02,17
PAY-004491,HIST-004491,2025-11-15,20305.19,48
PAY-000241,HIST-000241,2025-11-15,10117.88,54
PAY-001851,HIST-001851,2025-11-15,84689.77,11
PAY-000582,HIST-000582,2025-11-15,19535.18,46
PAY-004008,HIST-004008,2025-11-15,51093.82,27
PAY-000064,HIST-000064,2025-11-15,53639.58,9
PAY-003216,HIST-003216,2025-11-15,72471.61,22
PAY-004018,HIST-004018,2025-11-16,15185.82,12
PAY-003438,HIST-003438,2025-11-16,18360.24,23
PAY-003459,HIST-003459,2025-11-16,61788.11,40
PAY-001371,HIST-001371,2025-11-16,79106.0,27
PAY-003599,HIST-003599,2025-11-16,27407.52,7
PAY-000765,HIST-000765,2025-11-16,22489.52,9
PAY-003734,HIST-003734,2025-11-16,36581.2,21
PAY-003928,HIST-003928,2025-11-17,62999.74,33
PAY-002407,HIST-002407,2025-11-17,18758.71,30
PAY-003423,HIST-003423,2025-11-17,47727.04,23
PAY-003038,HIST-003038,2025-11-17,41731.83,20
PAY-003534,HIST-003534,2025-11-17,33791.38,18
PAY-004090,HIST-004090,2025-11-17,20593.23,21
PAY-003331,HIST-003331,2025-11-17,126826.55,22
PAY-001460,HIST-001460,2025-11-17,34567.82,19
PAY-003290,HIST-003290,2025-11-17,19939.35,37
PAY-003195,HIST-003195,2025-11-18,22021.5,18
PAY-003540,HIST-003540,2025-11-18,46022.77,22
PAY-003198,HIST-003198,2025-11-18,14669.03,24
PAY-004420,HIST-004420,2025-11-18,23838.91,21
PAY-003060,HIST-003060,2025-11-18,61593.59,39
PAY-002365,HIST-002365,2025-11-18,12370.35,22
PAY-001791,HIST-001791,2025-11-18,24033.66,12
PAY-002937,HIST-002937,2025-11-18,40225.88,17
PAY-000858,HIST-000858,2025-11-18,14358.97,7
PAY-003847,HIST-003847,2025-11-18,31024.66,13
PAY-000636,HIST-000636,2025-11-19,16525.58,11
PAY-004589,HIST-004589,2025-11-19,37080.35,47
PAY-001692,HIST-001692,2025-11-19,16134.21,20
PAY-000620,HIST-000620,2025-11-19,29396.78,24
PAY-003732,HIST-003732,2025-11-19,38693.08,33
PAY-003756,HIST-003756,2025-11-19,37349.97,11
PAY-003265,HIST-003265,2025-11-19,19764.51,15
PAY-001615,HIST-001615,2025-11-19,33036.14,10
PAY-001632,HIST-001632,2025-11-19,31322.35,42
PAY-003292,HIST-003292,2025-11-19,16944.42,31
PAY-004633,HIST-004633,2025-11-20,47300.46,30
PAY-001805,HIST-001805,2025-11-20,113426.57,12
PAY-002679,HIST-002679,2025-11-20,140396.38,22
PAY-001709,HIST-001709,2025-11-20,248296.76,9
PAY-003268,HIST-003268,2025-11-20,13294.75,27
PAY-001508,HIST-001508,2025-11-20,13118.65,14
PAY-001237,HIST-001237,2025-11-20,35293.66,4
PAY-002956,HIST-002956,2025-11-20,42410.54,32
PAY-003799,HIST-003799,2025-11-20,35525.84,26
PAY-000916,HIST-000916,2025-11-21,42572.16,25
PAY-004789,HIST-004789,2025-11-21,33265.3,30
PAY-000049,HIST-000049,2025-11-21,91851.48,1
PAY-002385,HIST-002385,2025-11-21,74591.4,15
PAY-004695,HIST-004695,2025-11-21,4579.29,12
PAY-002683,HIST-002683,2025-11-21,37312.0,5
PAY-002859,HIST-002859,2025-11-21,36523.73,43
PAY-001235,HIST-001235,2025-11-21,32922.12,32
PAY-004304,HIST-004304,2025-11-21,72519.45,36
PAY-002595,HIST-002595,2025-11-21,50175.08,15
PAY-001039,HIST-001039,2025-11-21,38601.9,47
PAY-000199,HIST-000199,2025-11-21,37155.35,6
PAY-003573,HIST-003573,2025-11-22,30496.8,48
PAY-001290,HIST-001290,2025-11-22,48926.54,19
PAY-003464,HIST-003464,2025-11-22,92616.96,22
PAY-000999,HIST-000999,2025-11-22,19604.8,31
PAY-003379,HIST-003379,2025-11-22,17753.13,35
PAY-000888,HIST-000888,2025-11-22,15349.18,22
PAY-001247,HIST-001247,2025-11-22,30947.32,35
PAY-002199,HIST-002199,2025-11-22,38618.05,23
PAY-003504,HIST-003504,2025-11-23,79322.46,57
PAY-000978,HIST-000978,2025-11-23,53285.16,0
PAY-003844,HIST-003844,2025-11-23,10394.55,38
PAY-000845,HIST-000845,2025-11-23,20743.04,39
PAY-003304,HIST-003304,2025-11-23,12211.44,27
PAY-003870,HIST-003870,2025-11-23,117904.43,19
PAY-002965,HIST-002965,2025-11-23,229526.24,37
PAY-004467,HIST-004467,2025-11-23,53333.01,41
PAY-004209,HIST-004209,2025-11-23,111287.39,14
PAY-001621,HIST-001621,2025-11-23,32369.52,24
PAY-001211,HIST-001211,2025-11-23,78887.98,22
PAY-001349,HIST-001349,2025-11-23,133611.05,27
PAY-003764,HIST-003764,2025-11-24,41189.64,15
PAY-002072,HIST-002072,2025-11-24,24625.37,34
PAY-003917,HIST-003917,2025-11-24,11625.88,19
PAY-004470,HIST-004470,2025-11-24,48798.97,32
PAY-001206,HIST-001206,2025-11-24,82150.46,42
PAY-001890,HIST-001890,2025-11-24,78629.3,31
PAY-001886,HIST-001886,2025-11-24,16085.19,17
PAY-004099,HIST-004099,2025-11-24,58559.23,22
PAY-000956,HIST-000956,2025-11-24,58593.06,23
PAY-000828,HIST-000828,2025-11-24,62970.83,18
PAY-004215,HIST-004215,2025-11-24,11122.36,28
PAY-001100,HIST-001100,2025-11-24,20895.02,27
PAY-003323,HIST-003323,2025-11-24,112141.55,23
PAY-002637,HIST-002637,2025-11-25,31884.92,36
PAY-003860,HIST-003860,2025-11-25,53979.87,1
PAY-001926,HIST-001926,2025-11-25,38148.27,26
PAY-000627,HIST-000627,2025-11-25,107613.86,41
PAY-004460,HIST-004460,2025-11-25,342244.98,8
PAY-002684,HIST-002684,2025-11-25,19065.67,49
PAY-002120,HIST-002120,2025-11-25,52268.3,29
PAY-001411,HIST-001411,2025-11-25,88013.28,10
PAY-002139,HIST-002139,2025-11-25,24625.92,24
PAY-003121,HIST-003121,2025-11-25,35104.49,35
PAY-003700,HIST-003700,2025-11-25,23623.3,4
PAY-000926,HIST-000926,2025-11-25,9329.68,14
PAY-002150,HIST-002150,2025-11-25,21613.16,18
PAY-002179,HIST-002179,2025-11-25,65227.43,20
PAY-001930,HIST-001930,2025-11-26,33809.52,47
PAY-001977,HIST-001977,2025-11-26,14988.08,17
PAY-001205,HIST-001205,2025-11-26,78410.77,9
PAY-002110,HIST-002110,2025-11-26,32256.98,30
PAY-000572,HIST-000572,2025-11-27,62356.7,24
PAY-003547,HIST-003547,2025-11-27,58194.48,17
PAY-000667,HIST-000667,2025-11-27,57029.04,19
PAY-001726,HIST-001726,2025-11-27,84125.54,53
PAY-000055,HIST-000055,2025-11-27,14957.39,4
PAY-002289,HIST-002289,2025-11-27,55714.16,15
PAY-002021,HIST-002021,2025-11-27,73387.59,19
PAY-002996,HIST-002996,2025-11-27,30718.57,20
PAY-001219,HIST-001219,2025-11-27,20306.95,32
PAY-004546,HIST-004546,2025-11-27,31290.22,11
PAY-001069,HIST-001069,2025-11-28,32376.82,12
PAY-001982,HIST-001982,2025-11-28,25747.54,13
PAY-003964,HIST-003964,2025-11-28,51481.61,20
PAY-003022,HIST-003022,2025-11-28,54588.55,37
PAY-004482,HIST-004482,2025-11-28,27534.16,27
PAY-000672,HIST-000672,2025-11-28,42483.0,12
PAY-003010,HIST-003010,2025-11-28,33216.87,34
PAY-002715,HIST-002715,2025-11-28,132014.21,25
PAY-001607,HIST-001607,2025-11-28,27927.69,37
PAY-003951,HIST-003951,2025-11-28,45591.83,28
PAY-002284,HIST-002284,2025-11-28,96389.01,1
PAY-004640,HIST-004640,2025-11-28,72741.71,32
PAY-002642,HIST-002642,2025-11-28,42617.77,14
PAY-004584,HIST-004584,2025-11-29,27892.95,33
PAY-001711,HIST-001711,2025-11-29,32301.81,40
PAY-003653,HIST-003653,2025-11-29,25143.71,8
PAY-003748,HIST-003748,2025-11-29,33486.51,25
PAY-002808,HIST-002808,2025-11-29,54014.87,26
PAY-000325,HIST-000325,2025-11-29,187429.36,53
PAY-002397,HIST-002397,2025-11-29,84031.66,19
PAY-004726,HIST-004726,2025-11-29,50458.69,58
PAY-002926,HIST-002926,2025-11-29,45906.16,33
PAY-004659,HIST-004659,2025-11-29,28782.86,28
PAY-002435,HIST-002435,2025-11-29,56326.4,36
PAY-004397,HIST-004397,2025-11-29,33110.27,44
PAY-000657,HIST-000657,2025-11-29,8417.51,11
PAY-002951,HIST-002951,2025-11-29,18797.78,10
PAY-001904,HIST-001904,2025-11-30,20993.82,8
PAY-004551,HIST-004551,2025-11-30,39657.33,40
PAY-003982,HIST-003982,2025-11-30,16241.74,19
PAY-004133,HIST-004133,2025-11-30,62114.5,28
PAY-000776,HIST-000776,2025-11-30,105330.18,18
PAY-001640,HIST-001640,2025-11-30,64649.95,27
PAY-003836,HIST-003836,2025-12-01,46773.9,2
PAY-000735,HIST-000735,2025-12-01,74607.58,11
PAY-000050,HIST-000050,2025-12-01,50308.26,19
PAY-002709,HIST-002709,2025-12-01,279894.87,27
PAY-004031,HIST-004031,2025-12-01,66329.08,10
PAY-000284,HIST-000284,2025-12-01,60090.65,11
PAY-003585,HIST-003585,2025-12-01,232658.59,23
PAY-004051,HIST-004051,2025-12-01,214254.84,36
PAY-003345,HIST-003345,2025-12-01,11664.14,37
PAY-002423,HIST-002423,2025-12-01,161333.19,5
PAY-002615,HIST-002615,2025-12-01,38727.64,10
PAY-000415,HIST-000415,2025-12-02,24579.15,15
PAY-001541,HIST-001541,2025-12-02,99334.45,26
PAY-002536,HIST-002536,2025-12-02,75149.01,35
PAY-003067,HIST-003067,2025-12-02,33569.0,2
PAY-004481,HIST-004481,2025-12-02,83717.61,53
PAY-004588,HIST-004588,2025-12-02,33229.17,43
PAY-001383,HIST-001383,2025-12-02,54600.94,32
PAY-001155,HIST-001155,2025-12-02,87133.46,29
PAY-001822,HIST-001822,2025-12-02,111576.66,19
PAY-004520,HIST-004520,2025-12-02,16401.58,30
PAY-000116,HIST-000116,2025-12-03,118767.71,28
PAY-000242,HIST-000242,2025-12-03,16260.38,43
PAY-000584,HIST-000584,2025-12-03,12762.65,1
PAY-002188,HIST-002188,2025-12-03,24101.08,14
PAY-002468,HIST-002468,2025-12-03,22272.56,20
PAY-001248,HIST-001248,2025-12-03,43791.71,12
PAY-000919,HIST-000919,2025-12-03,26272.16,11
PAY-003211,HIST-003211,2025-12-03,40113.59,23
PAY-001439,HIST-001439,2025-12-03,16907.09,4
PAY-004092,HIST-004092,2025-12-03,62835.83,18
PAY-001238,HIST-001238,2025-12-04,33540.32,15
PAY-003136,HIST-003136,2025-12-04,37046.94,37
PAY-004318,HIST-004318,2025-12-04,24621.38,31
PAY-004533,HIST-004533,2025-12-04,15465.55,37
PAY-004407,HIST-004407,2025-12-04,17338.07,12
PAY-001586,HIST-001586,2025-12-04,26409.89,1
PAY-002646,HIST-002646,2025-12-04,37851.59,27
PAY-001492,HIST-001492,2025-12-04,146198.67,29
PAY-003865,HIST-003865,2025-12-04,25870.24,9
PAY-004257,HIST-004257,2025-12-04,21471.7,37
PAY-000816,HIST-000816,2025-12-04,173908.4,21
PAY-002822,HIST-002822,2025-12-04,15884.79,11
PAY-002025,HIST-002025,2025-12-04,24000.07,12
PAY-002052,HIST-002052,2025-12-04,30481.21,6
PAY-000863,HIST-000863,2025-12-04,50311.33,30
PAY-001957,HIST-001957,2025-12-04,45849.34,31
PAY-003564,HIST-003564,2025-12-04,119582.34,25
PAY-004617,HIST-004617,2025-12-05,26272.56,41
PAY-004530,HIST-004530,2025-12-05,101645.49,9
PAY-001525,HIST-001525,2025-12-05,198845.57,5
PAY-000868,HIST-000868,2025-12-05,16007.87,23
PAY-002845,HIST-002845,2025-12-05,18556.36,48
PAY-002303,HIST-002303,2025-12-05,34496.19,22
PAY-004000,HIST-004000,2025-12-05,30676.14,10
PAY-000371,HIST-000371,2025-12-05,117082.51,19
PAY-000645,HIST-000645,2025-12-05,65534.25,46
PAY-000444,HIST-000444,2025-12-05,195717.09,19
PAY-001000,HIST-001000,2025-12-05,64270.69,21
PAY-002718,HIST-002718,2025-12-05,8597.46,21
